ID x y V BV pmRA pmDE
1092 983.61 955.7 13.54 0.69 0.5103175641012792 3.847397828241465
193 969.38 1101.33 12.87 0.63 0.6685385938677093 3.810361473763848
194 1003.41 1091.6 13.85 0.66 1.1571560306797777 3.626693587527035
20 536.329360612486 1057.8008533208113 19.684385282126147 0.28119043002687016 1.0091224448945766 3.373043808664919
21 917.4078669640223 1707.4365495905627 20.355591892476223 0.8078969355557925 -0.11051836367999512 7.356657919111125
22 978.8308984786397 1358.80937006497 19.71079946016863 1.271619406406016 -0.7818622346967887 4.596254921779875
23 1298.8787198680325 1818.5698417929748 19.95609734081498 0.7058884822442077 -1.239397323591048 4.914560097100615
24 280.5812452799496 104.26209379729517 19.7803294515339 2.1080007452118528 -0.5292146021367949 5.338597977469506
25 896.5521503737175 794.605477155266 19.053494350053487 1.5275654640331529 -0.4805427699868626 5.662065246963376
26 11.063991050943969 2023.0145297285906 19.576221416278123 0.857485782301395 -4.780037859329257 3.2384413946595485
27 606.9384709077681 1700.0418744066033 19.294861766221334 1.3170252544628938 0.3631254022351196 5.77727459558732
28 163.65171360383488 793.7284048933661 20.198971190962563 0.6048659220864157 -0.3734515779502011 5.969003783439763
29 1375.3018885591766 428.4282694469073 20.213298446875662 2.1604154587038575 -1.6411689567720398 5.722760373970131
210 1993.9500854701323 686.585844251055 19.95965086285217 1.2467508260924318 0.29429582037318136 5.142149057116015
211 513.0283523159817 925.0445419964699 20.039922117252104 1.3301687225192815 -2.156964063630238 5.443086521304159
212 1476.652972334262 855.0820995903459 20.401136839600227 0.3099426450157017 -0.5111267942802996 4.612637053497161
213 1088.4597205518107 1888.934558476109 20.37500851476139 -0.13381903029023484 -2.849803399271934 6.349484242615047
214 1389.830299217231 1463.8604818992906 21.624831528161916 1.744148156661656 0.18791838407553074 4.336951268559534
215 192.34631743221553 1046.829192391861 19.63846820053278 0.9897223508610091 -1.6817218567843448 4.456068525003913
216 771.1188494821834 1059.7000513357646 18.824580474583065 0.644789200782935 -1.3072659366989456 3.713313191412519
217 878.7320597568375 310.62059184515783 20.1070696110893 2.7304359939938587 -2.3966174670864393 4.964937112330824
218 1472.5012921965342 595.1723294344856 20.07323112532985 0.7802346815862798 -1.5618792045826229 4.402060797606264
219 433.9063084267898 1589.537651588341 9.814113792488369 0.6135331928289667 -1.018110050056212 3.583526190373207
220 375.72460904185846 1350.4847180607508 20.345932760377078 1.5531072456101944 -1.319168158449228 4.727942037358505
221 341.2788852622714 60.022332292845704 19.158579172803503 1.5950531048980041 -0.4115655738374966 2.9293712193864616
222 1719.1363618218616 534.2192416784487 19.032203152829382 0.6712566346530179 -0.3023575958998994 5.915957184147796
223 598.5041347194317 1910.1196888173126 18.599048445969157 1.787293309789854 -3.5124831647095194 6.748750872116485
224 1906.8466564686514 1580.8891006183633 21.0881578086476 1.4299867386184828 -1.4790532807981593 5.033241791613432
225 1113.9766824745816 941.082721175711 20.491017686745792 1.6433770326120756 0.4637339737287969 5.277601517548309
226 156.2890499980174 211.0036460708509 20.614319134950325 2.320940009913327 0.46063686824918015 5.652460239685443
227 1653.7294652517126 1042.4808183200948 20.63060191936226 0.8279699746337151 -2.4074509147096856 4.590590839039994
228 538.0678357628528 1864.7617209856207 19.545973208536026 1.347672639303931 0.2792625519936285 5.700836138811374
229 1519.053272862414 1321.86764706333 20.90801317810488 3.2226698113016754 1.289693313492779 4.79822417472168
230 2011.5028064144858 1761.219590340777 17.857867267058754 1.5140498556212034 -2.666192563549314 5.2130413663033375
231 524.7364521145673 599.1830854421514 21.07091717216204 1.126711893511367 0.13695009136401515 3.9344988042984093
232 1321.4092428738636 1317.0303284900417 20.857123822743116 1.4888537202513825 0.48444870703133214 6.6077927362088165
233 184.1989614666336 1715.270712338682 15.998182369817643 1.389178187930164 0.2915151006563017 3.756234642542699
234 982.3437238366485 849.0120872241014 16.906716595671114 1.0952911628379132 -1.0181957013951433 4.53052501826125
235 1992.1253310701052 449.2560707183509 18.653942212587744 -0.42649770004298476 0.7053598547658357 1.8805939759425851
236 1123.4800916027748 2024.3939037759155 19.26465995765226 1.127873430730209 1.079554907832795 5.0950333304096596
237 782.8962513767437 944.0545720548432 17.85339112997581 0.9095323984896361 -0.14598934919896522 5.160150756982546
238 1265.7339789538971 359.78043371430226 19.14926104966156 -0.07585262915372329 -0.8200188620013596 4.131124665598463
239 302.7345722161865 1699.6726602584395 19.032079900183653 1.4043447796609925 -0.9552069228802298 4.670584131420946
240 527.3758715799936 1791.2339991590336 20.21153080228153 1.0489164712173116 0.5535294256607983 3.7977716949002858
241 1297.2129707137888 136.86434173449152 19.689696734333545 2.325882485023055 -0.44819889700224214 4.5939578811950526
242 1531.9016870698717 31.11647136972124 18.841276738131416 1.010800666622029 -0.9692893172789487 3.6154861326871983
243 734.286482350858 426.24749715800635 19.26545743960876 1.6524302403724718 -1.9629921214494401 4.111079297275451
244 1050.4680317557427 564.2156941124974 15.975769688898774 1.9852519145457905 -2.158167907576268 3.850977268059866
245 1317.942104616932 2047.7187492868838 9.888186228825914 1.521947953155713 -0.44924152886087565 4.210601033580794
246 1515.2558789001332 658.4254819213766 19.196320816444473 0.8925865319481158 -1.4163884649808152 5.496350330924581
247 487.26534740429724 881.5159869191809 16.079648538180116 1.6285899903781167 0.8404874362920254 3.6697338933404513
248 1984.512263213638 406.0258854154904 19.931672179671082 1.6205820999833682 -0.8772971329246164 3.4049623610513597
249 507.43540185205734 889.3063246628258 20.09256124979378 1.9424584376898208 0.1653436210168433 6.839662438727757
250 535.5630107231434 1994.2119949066919 20.083886737986024 1.6281317403144706 -1.7932583021983797 5.9200696706709
251 1473.4711409279967 194.0888212584971 16.817665732824945 3.2598776114844243 -1.599506472426583 6.340126580570775
252 700.2723673572034 2043.8766622536866 19.1630194988294 1.709063505053074 -0.3032977688153603 4.782497806671759
253 1998.3591271787607 1768.2903861593056 17.547617223259522 0.887828779595522 0.5960195365863561 3.428384392009426
254 599.9159206889753 1653.90279874563 19.5201858624725 0.9819661079405989 0.5533895455327118 4.19803328899508
255 1965.6241263829615 1831.924645354225 20.78806928311663 1.4639388937462479 0.9367891395375403 6.60218918250111
256 737.7377314667233 1438.5681063708853 17.95238781548199 0.6993369620740634 -1.5436461086312814 3.4577337566790014
257 1083.3965076891332 1512.6866916581473 19.719938062102933 1.7033058140681046 0.06332116853296799 5.064981039636683
258 264.5311433596828 219.12042388916825 20.120248702213566 1.3113357862200006 0.062441762975209425 4.406372492118779
259 760.4182588731285 1017.2614707299044 20.848771623631173 1.4586690238163378 1.0745999873559944 3.9213186512928795
260 1461.5591345337007 1397.4580195587384 20.81054452705856 2.7851672259978955 -0.20231080820732317 3.2818090534385678
261 542.1391662260885 393.26480063354825 20.45249009854269 2.2475353698186393 0.04420719607571799 6.107166548157721
262 1390.923434936728 1995.912715216859 20.428292690832148 1.702228081730353 0.46490601705252366 3.850714740997625
263 703.019196132466 1763.5546267223376 19.08245244062748 1.723853899035696 -2.5032156102389846 6.714022763216052
264 1519.4794632202143 336.707433764185 21.16524718798797 1.4189071472051547 0.020793960586809934 2.8135038461229795
265 1786.5163392615045 592.4721526740407 18.65622788069355 0.5738608816709752 -0.43284236647695506 5.021936987297322
266 1734.0529927130995 656.3305610007526 20.122001551710053 1.3842118700038553 -2.1067334016920345 2.810801064671054
267 27.62757532514115 915.2257116497983 15.912499158090577 1.558331312272837 -1.6964970256784673 4.3418125021153315
268 338.5763613516783 669.1855463143631 15.740953710576118 0.04486407930928826 -0.6200778019443292 4.0320060978569865
269 667.9551935908437 1844.6272956838557 21.044912633033157 -0.4520145231742501 -0.35048184152585216 2.905111685172863
270 1200.8020540344774 1255.2485090620996 18.450562708018047 0.4506416928697714 1.700848222918664 3.6321174375537932
271 703.9204955441533 40.44348356873911 20.504829794954443 1.0767636010599657 -0.7708926546509502 2.6739354088342147
272 1133.6009269568906 1237.189426840347 17.746193958312407 1.4410195746980394 -0.9528990221921514 6.465578462529221
273 132.07948433925094 334.5713569908012 19.2163337067474 0.6360251953682323 -2.113722402462647 6.727288556650356
274 795.5935356545117 880.9829028950917 20.03598646477117 1.260761235756933 -1.1934495416682038 4.5040158546562585
275 1055.007991709101 1294.3052613494995 18.72292800745058 0.6837369140342929 -1.6515013929893094 5.759086220052428
276 1224.845112693947 1760.5206470173841 19.608559679976686 0.5318607698815347 -1.227842835609449 6.834883868022109
277 1596.1318068568032 1300.363042588587 20.01543565571969 0.35582939857024287 -2.6220413646129486 4.24850945367434
278 1166.419139907288 1647.3037638704295 20.469436468398975 0.8896292785444107 -0.5412303137785239 5.189582429618997
279 1928.453742163697 790.222552842924 18.00318958506144 1.502740348542491 -1.1519711984921635 3.873914614240607
280 466.08126374092785 428.4543016457917 16.8226726020638 0.5434260135679306 -3.1485721845880756 6.217773973166225
281 794.7949183913295 955.618759023728 20.085489173022836 0.972417639726347 -3.313013350948208 5.85738872523788
282 655.3678722501215 1520.2077054970716 17.897835692551826 1.0048104129950926 -1.7514033670323281 2.993845288478406
283 353.26713890328824 1091.9572331753616 19.53039340125702 -0.08775156887379851 -3.935767443592616 3.1172561725565138
284 1558.1447484923533 1623.997283737787 20.409726968112814 0.9344311675682802 -3.219225784960413 4.783247847627214
285 1038.2392884973103 731.1411763164419 20.899779895896053 0.7256009261141052 -2.075451157132917 3.8914896989954135
286 362.39432219620403 1479.9313544231773 14.696688760827827 0.9706812390180238 -1.723945257585839 4.400177017358635
287 286.71960436093855 1994.8435766550508 20.680530794768924 1.3183963831552552 -3.445682031647145 6.336164450048004
288 1758.4462240316532 873.3386893515228 18.958625160724377 1.4064074261287496 -2.7443527741754554 5.850684817423202
289 736.8208515850913 210.63354045754863 19.34256213976177 3.397789127605071 -2.3761620842372038 3.0503226710105116
290 1669.8693778369827 1283.798522724258 20.345143144267706 1.205367229031885 0.12902754441627318 6.421261181136855
291 197.36855280379973 1989.3736974951103 20.35775168148174 0.5763981982718004 -1.116137160153621 6.1536816086040815
292 1435.9560429547394 636.1839565344105 17.773760675166365 1.3004229639034417 -0.7300636854224918 3.192344358169378
293 617.4417328298612 122.80494363164235 19.834169940829067 2.402461987228262 -1.8957243674786632 5.675399311298345
294 590.5033489750738 1011.7118840933933 19.657460761778015 -0.2451879508361818 -1.0339513615607143 3.8501485910208326
295 2010.6908814818544 207.98238473452898 20.79475799094303 1.674054196815038 -0.23947219827912514 7.470056693523071
296 2031.7227348428703 648.8698286772969 19.932156641249506 1.905194363534045 -2.1989864316271204 3.694790943324506
297 1671.126086258721 1393.8882448561526 20.4992279302252 0.5071943293350816 0.7932623262500549 3.299274805426611
298 1967.9504948384151 609.2878633882683 20.21638588842967 0.5524138190606231 -0.3190359796439495 6.478536296012434
299 1671.6776047012106 1891.7880158618134 18.908773368429 0.4974504155018998 -0.2044772551117725 5.444083738947408
2100 656.4813140783999 1338.6171062244807 19.860020553378213 1.9531209505632696 -0.5130764171360338 7.400644733627775
2101 1116.150604309552 104.19950566566536 21.13032237544503 1.633917767192112 -1.824440746448127 7.024547511166925
2102 1518.0943056930773 1157.9002890039749 20.640189006042192 1.5093960427211774 -0.3036826840469604 4.18653549209771
2103 509.6464589606469 1139.5367644838507 20.105652746078732 1.592882038702331 -1.8276602812744063 4.750241734786368
2104 244.47741253424533 1569.6074870999498 18.162492838077597 0.6801884605508709 0.19381812511331975 4.331094530530689
2105 1569.3040532151645 602.0578694794451 19.638344773101633 -0.2975786182942074 0.017796196370509554 4.104858816861704
2106 119.15802308886441 1449.6191790930418 20.195853410667105 2.328168182415575 -1.7657594372947432 5.366467823109234
2107 284.54569053453247 2030.4128069636306 18.488007009000793 1.1516875413653447 -0.759691899504412 3.3613268170621424
2108 1256.6639783912283 1480.9485072147988 18.426278169895372 1.0202443098671021 -2.6150135654810143 4.385082322022047
2109 1141.811201585731 606.724376878539 19.69208618195001 2.5642513474662767 -1.1346960240305486 1.7149528872031605
2110 1008.1658858944795 797.5025382718734 16.891768363483006 1.4439263040988255 -1.5007022267431251 4.134083775822927
2111 1975.475917194371 1442.9224372020242 20.051873841745714 1.1048233769982447 -1.4938469045861322 4.0555397193602465
2112 1672.3417482462935 487.2273455757786 19.47853640275908 0.4539522236243143 -0.1677837500166539 4.609195541566043
2113 1499.7102984759813 1777.359828153032 18.68318050076188 1.0801555783081367 2.5383696514658425 4.891869069672075
2114 733.9728157337479 1880.8818891685373 20.995573778008595 2.438506144962665 -1.4820556636549904 2.993010611638705
2115 566.2337084368085 1043.209858155135 20.711589083566068 2.297164007069507 1.226859434493532 5.944281648060445
2116 1240.778977269076 226.33481772984396 20.30217560553798 1.1270779652531324 -0.6587543072179969 4.9755990438784075
2117 1736.452637366442 1559.6216930488781 20.734207781897613 0.6813636242812968 -0.04434720481166632 4.021935533265205
2118 1825.4430674747837 1605.2284900898565 17.073672633545467 0.15806080040987713 -0.0745644522336405 5.65641208359574
2119 956.2134135656668 1213.196542458836 20.007482737614026 0.7380613929028094 -0.6211645669702412 4.055909504254381
2120 1620.1955057970636 1169.8614549170707 20.130691061909253 1.6040665077903238 -1.9326171058773565 5.6204709410402645
2121 252.44235527221667 662.819262739429 20.318134276393327 1.846124455263306 -0.9839701938521392 5.995430337596786
2122 1719.5980258925706 373.3473546277287 17.639375567374994 1.4514599335953142 -1.2957468137421808 5.374460889539222
2123 1485.526457305867 1559.0175486672706 20.19620269677904 3.0396137993880656 -0.8549641891087634 4.160074982662415
2124 1225.1149297999307 673.1609903459303 18.10316273372933 1.7005530798358262 -1.074407319284015 4.912083583786154
2125 1355.103463581837 1297.8396741314868 17.46189280704175 2.9770902127930787 -3.4327717408699847 4.235629060216144
2126 139.24071537432815 637.7323656903798 16.05530088448929 1.7144614742146833 -1.4670885611981443 5.540295762655448
2127 948.1646323495422 179.1797269324902 12.578820852086732 1.7788779200873077 0.6838136326991895 3.7091749566101746
2128 13.821589864851376 1911.5121194469245 20.52500392458521 0.9236253976512603 -2.1394409614635417 5.295597987247628
2129 1680.019773623977 56.48306520880442 20.18998493818283 1.1455148067807759 -0.4324591052067306 4.68431244624347
2130 665.6053926752809 28.39642707533949 15.472669310275194 1.5377928465870396 -1.8578494745207945 4.8462782260652215
2131 583.6859901417104 1967.991490595471 18.54975957314516 2.4064368675576135 1.2250456152007603 2.809423635204151
2132 1427.2136308720737 184.63878540698147 19.824798821405917 1.2240693813242078 -0.6645288678948971 5.167253712942584
2133 91.33418745453855 288.79532728342224 20.87887358398603 0.5775969529181361 -1.2832319680648956 3.3687141398611713
2134 675.802481351584 1661.1250107671528 16.379127865179615 0.7368712991103357 -1.027492510238259 6.487648308034558
2135 1039.1150290753556 1286.4262258129022 21.458982958187516 1.047882197269792 -1.9046978793753828 5.126340795760904
2136 992.6833902439757 1000.3650522981518 20.190038194318358 1.7022292625143598 -2.0418451342084225 6.778693678840841
2137 1587.007037378799 1087.90396280632 18.6547627091927 1.4242387640127039 -0.4263064651577708 5.006740979773202
2138 511.8903908583993 1785.6910048393697 18.06894394723478 2.2921858038803498 -2.910499237916598 3.989836988295775
2139 599.2832769319386 1959.2649004308687 20.76945226807836 0.9358721656231026 -1.1725529515087798 4.626197052348535
2140 1551.2506595019313 804.8264282502143 18.064419046382945 0.7345581152664112 -2.342980431687111 5.784631501180396
2141 1409.057137049375 671.9936205686286 20.780200827197113 1.5636865256542385 -3.0567319894816873 4.0493599081756875
2142 916.8747278455851 1242.522933390211 17.562466124107942 2.2076356663618326 -0.5063306935377336 5.915109325678525
2143 1950.5484426399519 1845.6911248730323 20.25663824188427 0.7528782579608151 0.9513448766974499 3.076630904443299
2144 1052.1614622368552 888.0773830653875 18.688402540609097 1.4794618156686066 -1.4309642785862882 4.381597047439038
2145 1254.8100810930846 1252.5103495560372 20.070818996952227 0.9900912609001421 -1.1497154362432156 5.121321344999456
2146 1273.2037739446666 2003.2725177185316 20.600046806654024 -0.07611937637548928 -0.3530039528100303 5.162563347532978
2147 69.65116429435284 886.5476355083035 19.846564006175832 0.2409790329308961 -0.6015444939070294 7.059438553261625
2148 816.5440716506641 911.0400602035954 16.16506461368912 1.3842424399062434 -2.166440304880904 5.019839963523896
2149 1041.8681434522625 1072.7478599037138 15.421866240581323 1.5155910715904508 -0.14764903643216554 6.567103549920629
2150 641.9172259364768 1817.0401671617385 20.908962829226017 0.04576790769930139 -0.7824876807387913 4.449092088767785
2151 298.51985315147294 592.1575146187465 20.669179986055294 0.8850183306711525 1.1358776659852174 2.623825902002301
2152 587.078688046369 1249.9630474734179 19.73386340683257 0.8764244287286133 -2.215612310256896 5.526594483626637
2153 7.125418037159079 1831.380744470618 19.77672686387062 1.4146311641751543 -0.5705534484185949 5.398724122780539
2154 1423.4086979898186 1567.1729866841013 21.107609623870555 1.179283712372206 1.1042607676006058 7.378385175052107
2155 219.14527907809497 1108.1312289661685 18.492132203626262 0.46567844771495276 -2.9836077779514776 4.6711976279443235
2156 1106.273154928965 630.9327261926683 17.220936282468685 1.1322921445481366 -4.450979299996442 5.753389181662175
2157 785.7716391922877 752.8610270381571 18.390813088836126 1.349244889584497 -1.4031115812792334 5.094271572769938
2158 1945.434763717086 1881.5186801861223 18.98115330851279 0.032785140360779425 1.1142884534416035 4.402374805724523
2159 1286.5080870697875 1038.2512055196707 13.88787338525883 2.104133353987388 0.2134205148756847 6.166322408237618
2160 1264.033344071703 1581.6203179393513 17.974546172570633 2.7758005050633727 -0.37536394961337716 4.636829405649669
2161 737.4823269124702 2.517403070260798 20.721418280811296 0.8896765878829704 -1.3151818156846038 2.6647114217253933
2162 472.646891381999 2008.2486138941986 16.892928184886046 1.495105690107226 0.35681101437977425 7.88031447779281
2163 120.12905688310684 876.9162629163807 16.798817822920725 0.5899280828316118 -1.141313173128658 3.5586321657677207
2164 1513.5699120047734 37.07135279583463 19.401714660326466 0.8435631210488734 -1.3855287703168675 5.873278437338854
2165 1402.7073427472217 1873.1150131534334 20.54242375046596 1.496996039493438 -2.403892446373451 4.27486324899571
2166 364.09750837663637 816.3388687417694 17.43601316812876 1.6402565803784293 -2.0150967913139954 5.353899923073384
2167 437.25579127174797 309.12392197522695 19.5524385385223 1.4148704361709517 -1.2512130898091616 1.7803905068486396
2168 439.1858962248989 1447.510317124728 20.934153803999855 2.370641249047207 -1.1927716793179315 3.4283055379758327
2169 509.5908360198125 1709.5769817842047 18.195549232355823 0.8102930084838375 0.5781111638191347 5.739310971639261
2170 1577.060215684053 243.71643688845393 19.293839310450156 1.7798629340788494 -1.2633679559030233 6.600835950223183
2171 227.4322880278653 1026.8664412154685 20.28938202265789 1.2555876515720272 -2.7325809530665612 4.728800766654896
2172 104.08805803034784 1862.613014086624 20.06844646220425 0.6427890481433473 -1.435431988381217 4.8948103086363375
2173 858.0460846648468 1871.6938292310547 14.060985966995831 0.47631335443057427 -0.8223690192743971 6.155520282269984
2174 1720.1633048672245 1849.1804148982508 19.95495193503359 0.9911070948722944 0.33667841077072036 4.532450934333271
2175 91.47942959182342 205.9106339690445 20.07361572776644 0.45667188593252434 -0.05470141915497151 2.396031320730958
2176 1861.9643742134301 1685.4964011404604 19.253923512335714 1.0259323862563892 -2.8855697790503845 5.490062617764556
2177 1036.0043910077293 1576.0796676386676 19.975841129061028 1.5480967505022314 0.24266954205809776 6.36484965293506
2178 1718.2548442509242 1213.7064419943035 18.42335782786572 1.3523774166893523 -1.6623578915654313 7.9016068690424195
2179 1287.0432250016938 1593.7830078979262 19.80759878208123 0.16972183842445787 -2.054553156726727 4.637160979901158
2180 1195.2874817301868 1549.3900151391842 19.671737027386953 0.9580229071175373 1.399574152113158 5.707461688016523
2181 1248.4529867270498 1407.1825660420186 19.709021322426388 1.4277278579877464 -0.6654117278876486 6.004417754592453
2182 953.7676386413304 1506.8586433946127 21.231251266669222 1.6577283387158372 -1.1890046311121234 3.4282649433538994
2183 1736.0543029767448 348.42940553117 20.395333356580988 1.2015597190210572 -0.31993116938696997 3.6215236549228207
2184 27.396185298109913 1521.1715416484492 16.880199329821508 1.4751993486261088 -1.8461403542048491 2.595321870408657
2185 679.8744908134925 931.0029793695028 20.61186867850235 1.5057661243662572 -0.10918541231088386 4.708777638802748
2186 485.1286199618628 595.5630563934751 19.488308673026868 1.6352436103297308 -2.446483983065014 6.312212307205463
2187 1715.3335342190699 1419.0472213378087 20.007561314219913 1.154316124467256 -2.463651645060758 4.083144262127186
2188 1138.0347832101559 516.286452116967 19.41970499139572 1.0403436918686537 -0.8374359792710651 6.114252559787203
2189 1979.9750004620219 1130.9468837266836 18.803185848359668 1.2964015848642756 -1.6609693050753045 4.279580951434383
2190 344.8737667164287 1879.6940277656338 15.832597385582412 3.3728729074720305 -0.3236725518910415 5.226110538373143
2191 1657.7957199300195 382.69013962288295 20.467319872239518 0.9729379215860299 -1.10721339838699 4.487756966377527
2192 1062.0844400061203 1913.9955694600096 20.424758406883093 0.7128970431313211 -2.3712013246720094 3.453367972472291
2193 509.3744824522405 1137.7744855058654 19.704552561058073 1.3276091369925402 -1.2323655955458301 5.332376400620506
2194 104.6151133744163 1365.708253738969 21.219102668849075 0.7371271177358111 -2.1171424358968416 4.912142641492273
2195 1084.7810929738807 1379.8348117819098 19.464430259036618 1.3377967888545648 1.563874153363324 2.170941927244447
2196 819.3205487170765 1163.0677792816941 20.15778536460865 2.2998702434575025 -1.4602300315068832 4.0139316810565155
2197 1236.284583792006 1072.4366898539201 17.898911568355068 1.571519655977074 -0.6589579600891277 6.487653505878347
2198 652.6228059182299 1307.2398601176149 17.93152683606471 1.0131718633939237 -0.6870041135076763 5.452246384300741
2199 755.0239248087807 1968.7464832440492 16.23796160473702 1.9472318071270036 -1.379199714505905 5.822172523521444
2200 483.2130167898565 1449.6334626127305 19.255613682792347 2.016704757486284 -2.329106965616786 4.954957948133804
2201 971.9944443552292 1095.2041190275004 18.24897306457928 2.173063218890552 -0.7336791934365776 4.071233944056028
2202 1077.1632727433482 1452.4296886036252 19.562928521772676 1.5386050525728563 -1.0635233448800587 4.768187193032911
2203 1208.4132932789023 1287.0051227202857 19.757434230233127 1.1903621881041564 -2.2200810089346854 6.5260041330944905
2204 1017.3520894433611 419.2666510804572 19.739341388526523 0.6674383233619556 -2.1215509085116686 7.614425243076733
2205 8.222071932335894 998.2689039874588 19.74062494638071 1.3488750457553638 -1.0458376540518182 4.925391263960667
2206 1389.6639270722076 1531.6360747211877 19.019769614022493 1.8646966680736976 -0.43982377907796777 4.665099320608789
2207 423.4427121144804 98.53481588027967 15.996602110667991 0.02487965362674177 0.43233891980661765 4.2826803382636625
