ID x y V BV pmRA pmDE
189 968.43 1061.53 15.56 0.72 -0.5150531566498591 6.515492963632156
190 1118.89 1062.14 15.3 0.64 -0.23041989552294467 6.502780939274427
1091 1089.28 1139.2 14.17 0.62 -0.6650980591794193 6.932245152427519
1092 983.61 955.7 13.54 0.69 -0.9348598038523046 8.03263354861077
193 969.38 1101.33 12.87 0.63 -0.8988415032263678 6.19024632596948
194 1003.41 1091.6 13.85 0.66 -1.725137970982376 7.137109899796229
20 1637.3898030112878 30.141068708550847 19.712722049485794 0.7568329018660932 -2.996181824050665 4.557040701206982
21 1616.09340008794 718.3901363054808 19.639678734159258 1.6716725900038782 1.4634516461503084 5.471270364508011
22 988.0812210450076 1858.049779332935 20.075334241538158 0.3211211633307711 -2.201593957001963 1.8307375674162945
23 592.3708739463134 693.5233294410909 19.40583778282006 2.15773259700076 -1.5706426630016463 4.082875173343836
24 289.3085702720839 718.1245514634318 18.15835882962035 3.410884292704681 2.046593747866742 6.207975694393939
25 957.6924717344152 1660.9739096491276 20.991293358356632 0.43487276409052306 0.4149462266814835 3.0243708993353
26 1393.4482183765226 1020.9724653039912 15.103258557845216 2.5351198868164975 0.2209890903611672 4.890533175009901
27 1187.0366247738893 1150.3004114064486 20.32929107859313 1.2337789865017097 1.391668568443029 1.422974856270045
28 1141.1608509771402 1020.9001993103984 19.57379641446989 1.1170817931440078 -0.9491946450687231 2.883447513332424
29 922.8799956816567 43.60014788869967 21.28045690658729 0.4841991854772214 3.1298624847272576 4.494940595143585
210 344.39636506455804 2029.497914030733 17.791557892792387 1.49848680750156 -0.550038667146505 7.541849072193342
211 229.6901946197595 591.2446085077181 19.313131680696753 2.21152615416033 2.79987412502866 4.777704815389013
212 681.2502905931531 1456.7021788864463 15.411247850735238 0.5301078544003225 -0.6962034173541792 2.7040940047390682
213 280.43641672336935 1098.140318033913 19.05787808579964 0.7142465734848569 -1.1043782465312886 5.062725631261715
214 134.8848875240742 176.33670022301862 19.88097148972711 0.5080671905465304 1.1005675293638153 7.609774894352791
215 587.8404277730824 98.80854305055641 18.735516470001244 1.5542221213380087 -0.0797548041803034 4.62869099372768
216 1694.2940913693856 490.0501702318668 9.588347720910011 0.7816357988766469 -0.6403831494337666 3.430526232796498
217 1153.9983397879516 131.0113508316108 20.131546731059142 0.7079810141272919 -2.943418891378289 5.398063535510616
218 808.056240681708 1059.1500700566075 15.292486712380917 0.8609465693292518 1.2513163951198933 3.557391033540754
219 1947.86977620326 1882.1152984454955 19.986480039945288 0.7794022229728583 2.864162062521943 3.9624519834514436
220 1491.3404864870727 945.7015540297607 18.480693328714487 2.992547370909564 -2.7785766417097992 3.557212742898795
221 1419.181802613592 498.32022086128586 14.638412873357511 0.6927987895757189 0.6092775057493532 8.52777574089805
222 496.0744871080626 788.3111105921851 16.963027667007918 1.7488651550440992 -0.15538394038821313 6.350259612967985
223 1051.4713511605241 110.71192522793808 17.71355889777119 0.6239163377513413 -3.8849641447906462 0.5168070780294478
224 643.4613882208002 67.6098138571233 20.53754995180228 3.2229812380459504 -1.0878187254661689 3.59995587297315
225 1655.3144076190129 676.1381902466078 17.900754897983784 1.740196395340618 -0.6478244188225335 4.979771561695511
226 1097.900907329221 538.6261301298534 18.21681657040438 2.1851126620511905 0.9311288515334073 2.4351939267330014
227 1597.009325595341 676.528427965145 18.85161264862439 0.23137010124981727 -0.35147387201266694 3.5778173597921206
228 177.91644974049473 734.0788764047181 20.050100685810936 2.1650481224935505 -0.3596636148574989 3.1282352487147413
229 1812.7033233410289 1257.207549255988 20.921214925581175 2.2675749494697675 0.6598714754801774 1.854358707956366
230 15.801998582613805 343.48037190121954 17.258704560340103 1.5311283940645204 3.9989194445635015 7.903367732768537
231 866.6055074255005 1577.4647635081408 19.37754247987835 1.832838744981642 2.7742105878528207 2.105099898365398
232 411.13633904683525 761.7659354463515 17.697306935941594 0.45247852701952535 0.24951877220591479 5.211599640319804
233 398.2141005010153 1421.4997057440514 19.266444721853393 2.2591277154592264 1.7048675575739598 3.4298293035575855
234 305.6513163468039 230.16364064291497 17.431603070942458 0.36609660304884223 0.6836742260787192 4.123002793200993
235 1757.842380333434 831.4885067082403 20.425383687785008 2.6933659939034493 -0.960797981430009 4.233378243749368
236 1672.40282960916 1232.7088238470328 20.83482056322446 -0.010844867770814622 -1.0775937086550584 -0.13562588774910278
