ID x y V BV pmRA pmDE
213 207.64971695356917 771.0298623691447 18.564132589469736 1.6469350186787124 -4.72036444471042 -1.7573516158027207
214 1822.3182998475763 2000.5204047275506 18.430401852988936 1.1616846348496874 -3.815579788801811 -3.381426459564434
215 1898.0265673137976 1850.1704038825123 18.993485339425064 3.709580809033671 -2.3778428313479014 -0.7168282114723216
216 1144.7479188663203 1643.68491110871 19.365997845881747 0.8094516504966563 -1.207361161408553 -1.4792270515312058
217 1163.206385399549 1251.6739135439655 20.648889964940032 0.7741781817738825 -2.9294611949430003 -1.9058246675456003
218 1923.0513675181514 665.497279585931 19.508278320138864 0.7465019792460829 -1.2967751165615078 0.6356452686498484
219 1798.328638741876 535.1005063661539 19.19679466610356 1.7386060863230606 -1.7885285804606788 -1.9449135770617136
220 692.5876279121255 1825.329302198236 21.233724703502755 1.2305676563859858 -3.423588865870303 -2.323806300752138
221 1541.7587854638311 511.0028735902133 21.047643788570525 0.8508583195928439 1.4039967038131866 0.40961179140329684
222 1227.6617762748845 922.5359043165377 17.43763064004822 1.5280650110118896 -0.4998914753143522 0.26356486303308335
223 1587.583116187276 27.278114415222944 16.44547906628241 0.6410850652984682 -0.9103648675268645 -2.3647815337167444
224 523.7115667737573 286.58115661732563 20.69455644145795 0.007721207836926366 -3.4344861825259017 -1.4835008472181765
225 613.0904351117304 1261.848974747446 20.091525284149814 1.6690687181440333 -3.8399349433962913 0.6062510773913874
226 530.463673049943 1795.0624785432676 18.36842472268818 1.298542455638604 -1.014244887776775 -4.902715376250924
227 29.79706569604309 1129.7240722563706 18.98139100191769 1.105202236396484 -3.0671549784506347 -0.5842019345098359
228 24.29731990119558 691.3972605177394 19.25851643040726 0.9838430077535366 -2.5425124165955686 -3.626154282464302
229 1707.4104946730113 1144.2941035465435 18.833557023645447 1.8422927339097541 -3.440892731085188 -1.2331035484350197
230 65.76016359473783 974.1074585065087 15.44298515740804 0.7673629481494688 0.20834425864943418 -0.3260357399323124
231 1432.5309337230437 1913.735345614246 19.983016706268774 1.842591037365458 -3.4983641330896615 -2.425697871933886
232 1835.6089650341403 791.5410560360558 17.357806099147446 1.2758248047866123 -1.8951141063634118 -1.7858244536014034
233 1499.6881619636451 1392.4657860906618 15.863831525035959 0.7638241845738412 -1.1128289072163322 -1.1390819641249896
234 1397.6322577575345 1168.4748028732026 14.392366109419859 1.7748110677573619 -1.0916122977334681 -1.3211806207025723
235 377.2406221931433 787.1062931070073 20.577628846386464 1.4135024044969198 -5.3246245991306544 -2.8354600782909425
236 602.4513459029704 1826.886653879102 18.002939874554215 1.4790063025816618 -3.0195682147426908 -3.430290016544549
