ID x y V BV pmRA pmDE
184 985.38 1095.75 16.59 0.75 -2.2248074568474343 2.5563379268544346
1085 885.92 944.0 15.92 0.69 -2.290456141606701 2.4914034747541827
1086 1186.6 1048.32 15.52 0.69 -2.238069841350401 1.827941254255825
1087 979.6 1016.8 15.57 0.78 -1.689540816563636 2.907882791708253
188 1197.13 924.23 15.71 0.73 -2.3112061677335882 0.9815009303508417
189 968.43 1061.53 15.56 0.72 -2.8561432097314206 2.49557435880368
190 1118.89 1062.14 15.3 0.64 -1.2564607681881015 2.538859633717279
1091 1089.28 1139.2 14.17 0.62 -2.2968117950420064 1.3831868267791023
1092 983.61 955.7 13.54 0.69 -2.3621645845343084 2.523753659639166
193 969.38 1101.33 12.87 0.63 -2.403348859788726 2.0658728920612104
194 1003.41 1091.6 13.85 0.66 -2.3767704322218175 1.7997354743688954
20 1413.3991400467212 1299.9576435691856 18.591718510657564 1.690856148601503 2.860210247523089 1.045180692527923
21 51.24390296363481 1306.440568541456 20.49695407128951 1.0746983479815388 -0.5595972535800224 -0.404868237796975
22 1136.2778089204596 866.0705476368225 21.051128274663732 1.0761356958314814 1.3198239387591615 6.192587577130577
23 1900.8596331588344 746.6102166648891 19.86905372265746 2.16085924459006 -2.5012550371146305 0.3200216938339522
24 853.0439990172622 560.0214515036541 14.832480436124623 0.43075130161238684 0.2996763925370276 2.9463378435039824
25 903.3722862444272 1508.1792014348034 18.955830316683222 0.6493312302754625 0.9157279176882955 1.5636630085951049
26 444.05993592249615 1127.5557051078918 17.850408366084636 0.6560522066791213 3.2232038420234734 0.5915606625083714
27 242.6985101836699 1345.211081421248 19.042396117678482 0.9023830812917402 1.2255083267976543 -1.1243340941614237
28 1359.5462833750933 104.66044898224413 21.052638784817724 1.4321337076872172 1.1648301077753809 3.907248529572771
29 435.3017347177188 677.9414907107935 20.28216005568604 0.03760548493817641 -1.2976765684293148 2.3214836871140587
210 1824.7950121187 1928.291157028239 20.82720505188354 0.5467967030741874 2.5212359311027064 4.522984034605616
211 1945.0563810511983 255.254565770324 20.402808378364096 0.7942429620315761 -3.3344036777052244 0.25292117114971324
212 825.9785174526478 1809.127178515148 19.760725202300492 1.595858723004547 -1.340068813735087 2.4303700703960085
213 1266.411784205743 170.19370810343594 20.432944879072025 1.1296433841267866 6.923326833899916 3.466514183202027
214 76.52566575379979 291.6253305617338 20.52238379757037 1.5290330403760173 0.4523938112339895 6.832058473154294
215 1937.5215028913078 1706.5906998032867 17.930146046183843 1.4375021285921905 1.8230898068605421 4.515925811677777
216 312.32691662339175 793.763050507263 19.14829203596813 1.3644601662435103 2.5950584981928864 1.1609010013402046
217 1211.4085213015887 1069.419691201381 19.842289126476793 0.6704710308955062 -1.3309840963021204 1.7563466453890253
218 828.2319284989705 121.04146141284036 17.192990086095328 0.8381994333547989 0.36910772706080064 -1.4226819600741991
219 978.4629698505371 1448.8097078659785 13.188367803821 1.0957678297872537 1.2657705399583417 2.625734567528979
220 1809.9789319947226 1365.1695069785465 17.621972694531657 1.228761506960514 1.0951962587682165 1.7682406826647736
221 1050.2105018755742 475.3569335800007 17.24132734630742 1.1448921553564078 -0.4336425096105043 0.796660242484223
222 2031.1156559614076 1165.9941606527661 19.426592971681227 1.194335930009058 3.5124075551272624 0.08747982028814927
223 1673.4726090891152 565.241637381092 20.547523148496417 0.9294046783285856 1.5960712801497203 1.3490055161810706
224 1306.4150247896214 1286.1400722284795 18.90921830722478 0.4116549012182743 0.2779755327238713 6.109247332908464
225 195.54142255116653 1016.0850608054097 19.017272148256772 1.0598272943977314 0.792698808963413 3.8344398186501154
226 1229.4208592445746 791.856616317217 17.923037638134925 2.441160276025014 4.709659960162357 0.680812816007163
227 990.0348883904085 260.36033921743183 18.53498159447755 1.9307203835358124 0.1061217163859225 -1.08471029755348
228 1576.1722033830872 88.31318886500185 18.488267377226638 1.1883462220635332 0.22235168076449452 -1.0423109443029577
229 223.17990531028158 299.6912888859008 20.589530672486543 1.1997615992954744 5.47418566420295 1.2491520767460131
230 1196.9198479714928 1419.6599868366002 19.7305624770532 1.2788729257216918 1.3369879072147235 -1.7203143080771404
231 1397.3101599757106 836.7202203161396 19.84484854952914 3.2095710499778414 3.2374747193946662 3.547926213149867
232 870.484897033637 1029.4730966711777 19.84955057753215 1.4705944639706605 1.6462904559116252 5.0448469310954165
233 1996.8181117665665 273.7954272722036 18.893765495189275 1.2185727551417393 0.8450834982372178 3.4411250608220376
234 31.07142508220636 92.5043655350828 17.769916901496803 0.4697351022292889 0.8903825361153589 0.3930987343733432
235 861.3304644768493 114.7487719266096 19.54385329491086 1.5825918110031112 4.095154303979513 2.0742071160448736
236 1043.4153667127423 1021.6622743702683 19.440336127740384 1.4382851642349204 0.1237105813590883 0.10564023849894744
237 877.4888529597606 322.17478413722733 21.207448276475127 0.08696309035041389 2.390669988260494 0.46556773244642524
238 724.7143489296132 227.2177632965786 18.425952043050252 1.0785373819351245 -0.6659335486943476 -1.4233890167146526
239 1845.306335491105 854.9508940314879 21.173310409943607 3.570539329273296 -0.13026615673381436 -0.5434520260702593
240 1886.1246622998533 33.431124586973056 20.388944945816053 2.393723029462237 1.165518145214788 1.1047159263711448
241 802.9407509684279 1160.1009321166473 17.673270523628222 0.5818447208110809 2.5888092076041613 -0.9381654624370506
242 354.9506288364669 116.21003680232093 15.909260074894183 1.2889869791370239 -2.3939546724604917 5.101214999999201
243 1314.8150373020555 735.9666855327546 17.926086484180793 1.65121462737641 -0.21606162590999411 0.08776450981506012
244 628.3657265214217 932.9939220483768 20.833194104661814 1.5781061154976626 0.5304345146850731 0.21758993656897774
245 544.4824535015739 1874.9169103819481 18.78603522497252 0.5383294582826549 -3.2108763895816113 -3.6943731448617
246 1305.469636962289 975.0578649349461 19.110995490724676 1.0032831802567708 1.0289179758739702 3.622253364419037
247 1884.9757314094995 39.39301387390492 13.9913458898952 0.7183859649564287 2.1312554250885425 -0.29666989543646594
248 1769.7552595137618 627.18558790013 15.714256265112079 1.9261791391764802 2.8848020685700666 1.7268429588875238
249 1897.92485701762 554.4733844215723 20.82841111351604 0.6216609681403914 -2.24026846881725 3.5405302907715366
250 26.75309264914881 537.0507427903808 20.502469131521362 0.7184835737344217 -1.499510158939656 -0.7094851168222283
251 1335.964301718196 200.67222261062648 19.741135777006015 1.432714126107466 -1.6768093257838332 2.509986266973297
252 119.9100903498429 1623.9920130766236 20.04062082980961 1.660528123547282 -1.0430176654269219 -0.7821127632126643
253 305.4589983410897 1344.9715883897986 19.408646778064654 1.1524176928100451 1.0893571126230228 0.11627598370502268
254 471.47849450092895 1132.3717075470065 18.984304978067115 1.0262824092249008 3.476992345318159 3.2557517827607954
255 1799.9696225138637 1320.3285820888477 20.206349150364208 -0.47389818670928624 -1.993314355642997 2.6099253873817094
256 925.7715264424719 1333.3005503034265 17.989758341429546 0.6510545202924456 0.1932498066417594 -1.4060936227466652
257 1541.234219508106 322.8905200716051 19.264673656597765 1.1750644752157207 1.2735637712829013 4.1220424576933485
258 716.422236731732 711.3854372135188 19.069433155226502 0.11271766374404033 -0.6316693654524377 1.2508989200370357
259 690.8408676349027 1332.0354893712065 18.863730034125638 1.3425681861928696 3.5268651754847373 1.679804702800541
260 1319.3055988242163 267.38472208235976 17.82618157149496 -0.13576371831868386 -2.037252061183643 -2.14521131791878
261 727.7515104590179 607.0099349081142 20.540337494344037 1.47994614611192 1.6209121396636537 2.727227176892968
262 1180.4893729963674 1665.3734372174144 17.821664186120437 1.397988985135952 2.48507757700507 2.7906693188476517
263 1540.3201781762311 1479.2498830983147 20.406559191230567 0.8791804650050054 3.0388457587018425 1.1953209180406033
264 1046.87586892575 1330.0761893009526 19.224653454695407 0.9999050266645299 1.0050536488414383 -0.6483038396133045
265 1027.151448707308 1860.5688304460464 17.153126274501755 1.5428512833098502 0.11058778620994181 3.7140512966569106
266 1825.9025952745494 724.8438699853234 16.7974520681069 0.8961008950031087 0.8492370285806333 5.466167287901029
267 449.81697668900483 1059.9772364251967 17.21144366994632 0.8827071292238303 2.9796234338938974 3.1810616054744942
268 1867.5344359697037 1212.4406622149438 19.26590304198323 1.664881686139134 -0.36759068663759575 0.5467620442382893
269 349.0655099491114 1307.7001323226038 19.76237586385644 0.8024637928303888 0.13961270259058456 1.7079200350911932
270 21.484110953064373 1471.0132866082129 18.85784176841341 2.5985153751267416 4.19441663651601 2.4765710429769254
271 427.8705582028131 1312.5639516472158 20.326280685327767 0.11975111314866266 1.4720696125237234 2.497893070773375
272 1234.1411614194951 1709.6294411406268 19.65615556388778 1.406990492992049 0.2573019169390993 2.5619312099368186
273 578.0736987080793 1304.4321227306857 18.671250863696383 0.3809137175993038 2.4651695777271314 -2.6394745215622955
274 1880.4775187206353 1838.8619365336194 20.009345848912236 0.6292427166039887 1.9843463058980537 7.10174691448055
275 604.6890651887109 1705.01293443639 20.75909847208624 1.4461410015699188 0.8197163361596302 1.732609536451093
276 2007.4948781800874 292.57124454203563 20.38698135711649 1.205434771834483 2.917624593643332 1.3705913593564103
277 442.3249905430732 783.5691638126104 18.014777316029242 1.6031643089367262 0.17790496315387005 -0.10824288919898417
278 544.1452878423179 1557.0670435469005 17.57929167293892 1.0375008652851794 -0.43465771254886953 1.7050988190258523
279 934.4286675130043 1666.1602824987879 19.184895314832573 1.3284225817081323 2.781117581267476 1.3701728596241671
280 1819.137159653895 1586.6714379275163 19.6879591066476 0.3557483911349247 -0.5018622271742901 0.4877033382148187
281 501.08031194162095 1.2027105276097245 21.14051947127956 0.05131950944509413 -0.4127758055325019 0.5968561855295043
282 282.5588192020741 846.5403865401436 18.16881093988079 1.971990475022434 -1.3549311811840892 3.576770419707435
283 251.23155802417568 345.50902330076906 18.52394612318661 1.0767785089932107 0.4207572593680876 2.2395370072495373
284 553.4879677581043 1562.208286725424 20.907248863724583 1.9506646108451782 4.020216827583015 0.075269086252026
285 1658.1299398562628 1599.099270474666 19.332156657907568 1.0304961172399651 3.54867534519948 -1.5310432126135227
286 1240.4528386752256 935.2369504935482 20.24436279431637 1.3183439297387387 -0.7959164921359336 3.7403151815587385
287 64.70257481161116 1802.8451483567226 19.40930730943643 0.05938322380120957 2.490500574738468 4.949691853410846
288 1045.3885421847351 1818.086191478341 20.37065345860095 0.981050653341145 -1.3412964434188357 1.8325783474616324
289 254.3793545349888 1124.771753139344 20.764089699437466 1.7008911587938218 0.4277647771519 0.7619314417001397
290 1254.03697067682 1322.078814968943 20.87342971678049 1.515844319515074 2.291905086232805 1.351481971266382
291 2016.156929865846 523.8464257164214 19.62743365210529 1.8332467370039267 3.188748688534519 6.566409906821923
292 172.43284335391627 270.212981618492 17.415262332986607 0.7729571653794343 0.3134410180920363 3.6517204998696244
293 240.09644626107251 742.470669809913 17.38498065332762 1.1196993299811795 4.605975489289872 0.432330644589189
294 1864.8475856921946 677.425550978606 19.39400282777744 1.980292028809227 -0.26339860974710727 1.9416107987028783
295 1086.8359319071305 27.71144402371192 21.136686764612605 0.07556270879620228 0.6036146684230577 0.6536789685242284
296 222.2798366169941 1162.9185908578015 20.385248921550772 1.1878132945575266 1.133900246128485 2.7435959033865975
297 77.00248100180443 1606.4063376107206 16.910561639988288 1.3216523897881385 0.4869243713331509 -0.10517491698144976
298 1837.1920148932993 1526.154611177695 18.403115898505515 0.6465989352208621 2.6416334582971364 0.9753304436842785
299 229.77160292036274 1473.8847612761622 18.77884664214572 1.1382464909559964 -1.5396768073785658 5.515642738539116
2100 1279.841737724658 907.011995235177 20.037740884539723 -0.21873024015703896 -1.1602702164082794 3.6546976923759473
2101 1785.2405314354244 46.67039190163041 20.26713480154513 0.4145801428101489 2.1276430735469685 3.236317065530665
2102 1674.4893311274113 37.47486936753626 21.279953307377895 0.4494174166480054 3.104721711489716 0.2999872616354058
2103 528.2211089590332 1305.8980735408902 19.346413973439827 1.7785541749500065 -1.3354549784981882 1.2791516723611382
2104 1091.4338630399056 1673.442969993804 19.941688384994084 1.397530163152669 2.009480867945741 -0.4378650166880018
2105 1735.5876165361915 731.0567578238877 17.33278355928016 2.124926893314198 2.333407109808289 2.2671345706121135
2106 1551.8292293380193 435.9689005243831 20.011669617459358 2.085312044320813 -1.5501965552750705 0.7954905746264369
2107 1587.103518241716 161.9042416765667 20.15513537839426 0.606718251959439 -1.1513002189689265 1.1470462890949713
2108 485.8747547790938 444.13628742648416 18.894585849824804 0.8886474627613161 1.1606979982347396 2.410363202018372
2109 196.99502090158012 1867.1377366398924 18.796905230860528 1.0305396165316922 -0.11670597820933559 1.3577281126734095
2110 773.0805372282989 1437.2815556104913 18.957461956761705 1.251760665648547 -0.6185773423873073 -1.0961800592068918
2111 239.12223108294256 718.4274778962426 20.07663165164566 0.6695413548585534 1.9957991647368913 2.3770608339145776
2112 521.6354603503717 1259.3487434662013 20.437667933518664 2.591475121354025 0.5065073489418364 0.7526467155207198
2113 34.85388107800122 1560.849399119871 19.816159587209864 1.4139363546229786 1.6703738494001557 3.527449769267389
2114 390.1649094612262 1964.0305593381408 19.118757938542473 1.77232567214501 -0.8159708580540685 6.4666617874421615
2115 72.14994408150096 813.2294982537528 21.055091927324835 0.7222592618859844 -1.0131829524546594 1.2982160708394157
2116 101.82202516826328 1968.0240909352044 18.097727523444807 1.1195254832983759 -0.8642856344899352 1.4418011157384165
2117 502.3926518237877 1599.6311135984915 17.005072472385844 1.1287938795497414 2.4195529105588163 2.3788727112559247
2118 1461.8978780953385 1356.3844500517994 21.016631817429904 0.9027436308244124 -1.299036227583834 2.8328299849229746
2119 1953.1103095504939 802.8625933899759 16.582387373861028 1.2659811186812748 -1.124823182017559 -0.9563395501193521
2120 300.68082872165905 946.3988009946702 19.112137281233284 0.10089027359889455 0.6650882206916213 1.247089454510117
2121 1940.0415872935387 1575.256933487821 20.007734067985183 1.0073677394480118 3.500487324611502 -0.5567410118985376
2122 1593.0004855156621 672.2008744349878 21.04695140636771 1.8896622582054579 -0.605331138487242 0.6964206281031585
2123 2044.962969431274 2039.0029860012141 19.47722542172652 0.9592250457203377 2.649345304114485 0.7515600067889517
2124 37.374045554010536 1899.5446764149685 19.864638459745663 1.0405706317588197 2.179315493699835 5.111000426593574
2125 445.20268643705526 1413.9558530084275 12.838947325220675 1.2776971640797299 4.858396378368418 3.6217656234946523
2126 1884.3946638433497 1769.8189768964219 21.111391705455052 0.8243264304012137 1.5360161943531685 1.1470300991022457
2127 758.2652666606141 611.6715484609306 20.498505749504208 2.446999814493212 4.646880214904656 2.9468567608332243
2128 1527.6582875875217 47.52848614538175 18.041783572898332 2.0209350719776222 0.6328031923224673 0.497011167528554
2129 895.5254991479767 76.53011825504518 20.490789031200606 -0.09168290936351306 -0.6184055650652882 2.1616590506169313
2130 471.7873094845131 1985.2644557840447 15.869855690906352 0.5878852834257474 -1.9422045199681066 4.825906253780358
2131 254.21324316446044 1804.4369012956245 16.242146708113452 0.38579174792792137 0.18234855058913624 1.7334615974914624
2132 1207.9271322099526 360.21176598274815 20.364124875774014 2.209919329126052 2.666169255760531 3.570378999118146
2133 1494.4657218005048 1827.9875038849086 18.506171496357826 1.5434967233855699 -0.9672075190793101 2.8398243744029292
2134 1892.1131152964604 2012.9261938690381 19.837633727390337 1.0838467073599365 -0.7916973683481972 3.7059506744796438
2135 79.94023945106369 55.317533540986915 19.383856050643274 1.0204314741056666 2.6029744565796946 3.1703180181331874
2136 1582.033536173937 277.408509038989 19.36006330870941 0.45303586232789816 2.1889135759756053 0.46956690329678497
2137 536.3813015136282 1666.9004144725948 20.336802138857436 0.9963777066632201 0.4123041448485143 -1.0692591554003448
2138 2000.2124177815672 1633.1178357656486 19.255042107357273 2.8467942539822513 -2.26510724004462 0.6164113527840268
2139 78.96036060151278 1877.5769385741921 20.466277045032307 1.0882152904534126 1.1279489469083295 5.291342611608362
2140 635.8396972884041 451.79261005970034 19.013013241468986 0.3430914599932966 4.665854372594998 3.421723443205101
2141 1694.7166576122768 622.2627273106418 20.011119099816582 2.572592263107523 1.466804172406223 2.357421459029461
2142 833.1405221263074 1368.3713435573266 17.940965251764453 1.5127295903830376 -1.262368227512987 3.2756776569932624
2143 1732.3618958189882 311.4156559877424 17.351879317278282 1.2623879632245127 -2.2614634147561423 -2.3278768488485277
2144 373.47074508815194 827.1130685073874 18.722660147774672 1.1952391245282123 -0.24467663690119412 3.125570611254729
2145 1588.2108002640434 351.1954991310397 17.358011413189885 1.1819638630679197 -0.38448911561444965 -0.07997133413866364
2146 557.5311854468553 5.139965503714166 19.779367341447802 1.1182780335589102 -0.18575112186882903 2.943160646162082
2147 1559.9868612371552 731.2545134999168 20.320630813332006 1.6752799646603758 1.2425111883522622 -1.8154970629675224
2148 46.46915042131377 1804.198341769894 18.430921742259343 1.0296459326720009 3.98680982967938 0.1811766189353512
2149 263.2015204149129 1983.1465510103253 20.43885019313742 1.0286778141913704 -3.5043863667163446 2.0884496258233582
2150 705.3113021023773 949.3081198175939 20.187327768682877 0.7190160122762443 -2.1390583112048307 0.843784082254019
2151 449.6511564751661 238.02288492166986 19.55748140115726 -0.1784058712309929 1.29029813519388 1.7301011020387773
2152 359.44730427810805 693.8348708907388 18.755307149220382 2.173305066400276 -1.0380767596707066 2.8366153464303734
2153 1615.7123675670414 513.366609127947 19.942250063984364 1.8173341644818604 1.300951951676512 4.8899820571491635
2154 933.6157519775597 1658.517496328907 18.25566901927141 1.705020552398663 -4.593165484269991 2.6836485575827487
2155 1289.5591958039754 980.4288834722695 17.091180826562738 0.9958385893637673 1.6501678858276154 2.5547459240331696
2156 463.3476059528509 1049.8856760302037 17.658767736932788 1.737474124577171 2.699234175672196 2.92912073611722
2157 1847.0277549999075 1108.2882925311794 18.675695524694493 1.9903165959838791 4.403090093405847 4.508788898809782
2158 588.0119708067264 1133.3437868406133 18.4086901913442 1.6700490442990417 1.8392637097609508 4.586287898142325
2159 220.04263518207222 194.50466561422922 20.653521100746435 1.3412412088454289 1.5911825448685355 1.4886615035871127
2160 1673.9477121411787 687.5948270978345 19.612976594442024 1.3025553604478297 4.0437319940354115 2.7781101805104997
2161 1859.7702877421132 968.6697386988942 19.210151702091586 1.4975542092042193 -1.0207057177006127 0.11410418335418071
2162 738.309819430604 1880.4114916797855 17.97788344795019 0.8860750522721123 -0.7203570246678532 -1.50817719872285
2163 591.6631229628756 1429.5394457821815 18.55523719651442 1.4503368381271713 5.595414794012192 -0.36269910086803403
2164 216.8774626094214 410.72357674765976 20.62491860795311 0.5907722857098964 4.62439212471226 0.5499532156732593
2165 1519.5408750968352 1959.0493894675824 18.959034470769538 1.5335053105988643 -2.1925563395465737 -0.2284959396985624
2166 1313.671152503335 1863.1632343577394 16.569735203822905 1.593252556425158 1.8243951789749575 3.0224477149253435
2167 93.5068420362827 710.1332115839452 18.66186436308275 1.2056252074130587 1.3633140734689717 1.3857434747424395
2168 205.68780048433905 1175.4258370668886 20.36498872596036 1.4805420661573523 0.1603385451421595 3.8340534601076106
2169 382.6332749359044 60.143803454995805 20.465188998245793 0.39386609937090034 1.8142032581471623 1.0628629488449923
2170 128.55388864826477 1633.672541392463 19.72603072893149 1.057103047606955 5.345964252234856 1.280392074059935
2171 130.6109794033282 1375.0826313979942 18.63888564187491 2.776344322987559 2.6934507528618834 2.3829117469871175
2172 1412.6746641293782 1478.1772504692033 18.652136693948673 1.2782379864802402 0.358895900084121 2.582358708206425
2173 1689.9540301803193 249.7973989323309 19.63586818507144 1.9692988226692494 0.36500504595943994 -0.7382506129580237
2174 415.92474231089614 674.445751961307 17.64568160753197 1.7675505380135705 1.529945258388247 6.237390920747431
2175 1648.573723488394 1221.7672327769387 19.813910462996525 1.1997234615399657 3.2691278164290067 5.395441996975681
2176 674.8091284271254 1664.4869035283646 20.563907844051855 0.4066398459296537 5.273837654162933 1.38509242658914
2177 156.69384719099003 446.60525903727785 19.899442620961768 1.6135621751439964 -2.364561289290109 1.5828582092398569
2178 1857.3534614265006 1352.9417985710834 20.76675138725191 2.5681304681215207 0.8311526729227665 3.6019130603631875
2179 1660.6803659766472 561.6512777157357 17.927428424994137 0.7018519759687166 2.68727888744351 -0.526178498977272
2180 1064.9985234122316 292.0040149018514 19.569726664409966 1.7190285885393222 0.8889361977326704 3.16760235788482
2181 812.5330300517924 1183.0211778353864 20.254891501913967 2.1974440118071104 0.6487885728998706 -3.6377131810680154
2182 989.0908343572667 1205.294876427027 21.23822954307873 1.755098663808675 -0.2838275280239446 2.371786478844224
2183 1415.9140580018911 1893.6866860089367 17.048833199679628 1.2233132024072249 2.275704226332147 0.6121218997174757
2184 1650.6969424246224 1201.2435489664083 17.243540943689638 0.6709615810999809 0.6913039696440129 -2.7061377365865695
2185 273.5572618796423 1490.826668825248 19.408674734059183 1.4731988220640884 2.564999621377078 2.7583662801326727
2186 14.300430477024065 1849.7372626770318 20.279194043478093 1.1972393439739808 2.472922236610999 0.8803672632463205
2187 1582.55559056609 353.00586765857815 18.946985888136957 1.6276999485146924 -1.351832105162647 2.380919184164018
2188 1115.0927892161537 592.1730140003256 20.57529680449517 1.375110584859126 0.44333644018974316 1.0704415197370807
2189 125.34391509835086 359.4370958292286 18.025450806594502 0.7934539768748439 -0.1294445715932695 3.09520525626524
2190 149.6883485879282 1937.6113375545308 19.386018319671102 1.2976280812856942 -2.286115654134579 2.170194579596745
2191 1358.6129041384288 1175.3961286282308 17.394196983315226 1.260350251617818 0.07806329673334211 2.2731717237576636
2192 970.375539163756 1732.728829685098 19.92927867313616 2.800967819082459 -0.7088810836994972 3.1032290056708907
2193 1374.2495183366334 1284.3552047362236 21.132082211976705 1.6719124041159392 1.5085915137830337 -1.6997957664806673
2194 142.6521222324825 268.988775275815 21.47766294848005 1.44215918227719 2.5908577978393494 0.4233190679532488
2195 315.76625823055724 1907.5392468437694 20.49234141051363 0.49091963749404816 2.319505099302802 3.082689902603151
2196 228.94200260786897 1539.2434336423307 18.330288180300144 2.523829251389076 0.2025859976032286 -0.2193046859650396
2197 1068.6933087290136 881.9555734753762 19.09021337737418 0.7916521331970413 -1.4321705148974235 0.5927500576323362
2198 485.93442381639875 1220.2809345140543 16.5815322880718 1.0937415044336798 2.708182317978417 4.474204750839917
2199 50.040255515955096 538.138347688908 19.83928767439883 1.218280835403515 -1.5127915442560789 0.694520307319625
2200 1904.3558312652724 1853.6486730368335 21.07543948057268 1.4602035011903982 1.4463057998852222 0.39199743240737406
2201 1369.1120989578972 680.2288885091425 17.90160598054241 1.4942268533929328 -0.7242157814229271 2.9605878392207963
2202 1261.7314963340311 552.9427927902123 17.589859926164753 0.6197834738374437 2.881795247884778 4.178168113488722
2203 327.41347910718923 106.07794914533861 19.981001982349696 0.24237201995314464 -0.755423445146187 2.156211515797236
2204 1983.9152552228036 1961.8886404205696 18.43542997704887 1.213787649432587 0.46000660763561496 -1.098240422551107
2205 613.7761157243328 161.3702578411869 17.879123000518593 1.6134423699435751 -0.9293087848212627 0.08013222973720469
